#domain,ioc,uri_path,ip
2n9kf8y7533c0.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/ws/10898251926,119.29.231.118
2qjhb2csdk7kr.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x,115.120.250.85
2za55fsge8fbj.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/wechat,43.143.229.126
360brain.360aisec.com,Possible Cobalt Strike C2 Fronted Domain,/jquery-3.3.1.min.js,118.89.182.140
360sec-dns.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,118.89.182.140
360sec-dns.com,Possible Cobalt Strike C2 Fronting Domain,/jquery-3.3.1.min.js,118.89.182.140
38y1qea3nzt8e.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x,43.136.118.94
3se9ewodke339f0e82.connectivitytests.com,Possible Cobalt Strike C2 Fronted Domain,/jquery-3.3.1.min.js,171.244.143.184
3w.cn,Possible Cobalt Strike C2 Fronted Domain,/api/v1/get,175.178.85.21
3wz63jwcct4de.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x,106.53.170.127
437t8126e9.qicp.vip,Possible Cobalt Strike C2 Domain,/wc/58462514417,49.232.143.137
47sqwjxze4941.cfc-execute.su.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x,106.13.74.33
4a33131c-0fd3-4beb-bb52-c1bee6551841-00-2pvukptvjihkt.worf.replit.dev,Possible Cobalt Strike C2 Domain,/phqt/3f7bcd0b3ea82268ie/api/static,43.153.225.68
4aqsbhe9vh44.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x,117.72.72.84
4gjhr5qxhyaj1.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/load,8.135.237.16
4gjhr5qxhyaj1.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/s/58462514417,8.135.237.16
4jvm9hwq0d2j4.cfc-execute.gz.baidubce.com,Possible Cobalt Strike C2 Domain,/wc/58462514417,116.205.242.143
519nmcj312v7y.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,117.72.39.83
51rteswqa.online,Possible Cobalt Strike C2 Domain,/s/58462514417,198.55.109.241
548125.com,Possible Cobalt Strike C2 Domain,/s/58462514417,43.255.159.28
5ndg65b68274v.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x,101.34.66.77
5pas9tdmjcs4y.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x,123.60.98.142
5za27x0ff58mr.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/search,101.226.8.163
5za27x0ff58mr.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/match,60.204.152.14
60z89fnebpz1v.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/introduction/edr,154.8.233.224
62crwk8ep4k5a.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x,39.99.227.179
666.20240829.xyz,Possible Cobalt Strike C2 Domain,/fwlink,189.1.219.57
666.20250503.xyz,Possible Cobalt Strike C2 Domain,/dot.gif,8.219.232.189
6gpwqae72132.cfc-execute.gz.baidubce.com,Possible Cobalt Strike C2 Domain,/api/v1/get,113.45.175.15
6hc2nv7aqaejw.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/g.pixel,118.89.73.78
73w6tr0x1tnay.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x,150.158.21.250
7d5gec7hyer83.cfc-execute.gz.baidubce.com,Possible Cobalt Strike C2 Domain,/api/v1/get,106.12.174.164
7fsnaewwwq6r3.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x,116.62.107.27
86xh43yr0x006.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/ga.js,101.35.131.119
8ajmswdkjya6r.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/introduction/edr,8.133.202.79
8k8hj9277yjde.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x,156.227.233.153
8ve3qsgxk7rs6.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x,115.190.138.41
8vz75cfcfmey5.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x,8.134.218.67
8xney90cqcr5m.cfc-execute.su.baidubce.com,Possible Cobalt Strike C2 Domain,/api/v1/get,116.205.242.143
97e790ebyt425.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x,150.158.108.220
9ra2xnnm8v62x.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/v1/health,106.52.162.38
a.aliyun-cloudserver.com,Possible Cobalt Strike C2 Fronting Domain,/v4/static/v1.7.9/webpack.js,139.224.167.235
a89kswn22cnkn.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x,106.53.52.127
a89kswn22cnkn.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x,119.45.29.172
a8tkf5twd0gk0.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/load,45.136.15.209
abcd.gamesen.icu,Possible Cobalt Strike C2 Domain,/cm,45.207.193.76
abcdef.886802.xyz,Possible Cobalt Strike C2 Domain,/ga.js,103.214.172.184
abcdef.886802.xyz,Possible Cobalt Strike C2 Domain,/ga.js,103.214.172.80
accesserdsc.com,Possible Cobalt Strike C2 Domain,/__utm.gif,154.201.74.112
accesserdsc.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,154.201.74.112
accesserdsc.com,Possible Cobalt Strike C2 Domain,/pixel.gif,154.201.74.112
adminalis.com,Possible Cobalt Strike C2 Fronted Domain,/jquery-3.3.1.min.js,8.218.122.180
adminals.com,Possible Cobalt Strike C2 Fronting Domain,/jquery-3.3.1.min.js,8.218.122.180
afn00ws82z1yf.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x,49.232.65.225
aiapi.plus.wps.cn,Possible Cobalt Strike C2 Fronting Domain,/dist/css/bootstrap.min.css,39.99.158.125
ajs.july.cc,Possible Cobalt Strike C2 Domain,/bm.js,103.100.209.109
aliwsapubboce.suning.com,Possible Cobalt Strike C2 Fronted Domain,/public/asset/font/script.js,120.79.64.164
aliyun-prvhqgdlsj.cn-hangzhou.fcapp.run,Possible Cobalt Strike C2 Domain,/jquery-3.3.11.min.js,8.138.46.58
aliyun-prvhqgdlsj.cn-hangzhou.fcapp.run,Possible Cobalt Strike C2 Domain,/jquery-3.3.11.min.js,8.148.230.78
amanmail.info,Possible Cobalt Strike C2 Fronted Domain,/index.htm,104.194.152.74
amozon.cc,Possible Cobalt Strike C2 Domain,/api/get_auth,43.160.193.143
analytics.cloudservtech.com,Possible Cobalt Strike C2 Domain,/v1/projects/oJpdZnpJQSRjan5vu3a33SR9Rhtm9Pzn/settings,196.251.69.253
analytics.digitalflowcloud.com,Possible Cobalt Strike C2 Domain,/checkouts/internal/preloads.js,196.251.72.214
api.360s.ltd,Possible Cobalt Strike C2 Domain,/api/x,49.232.65.225
api.aabysszg.cyou,Possible Cobalt Strike C2 Domain,/gv,110.41.185.80
api.baidupro.com,Possible Cobalt Strike C2 Domain,/api/x,49.232.65.225
api.cdn-zoom-cloudflare.live,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,154.90.49.202
api.cloudphoto.online,Possible Cobalt Strike C2 Domain,/tab_shop_active,47.120.46.195
api.co-operativefinance.com,Possible Cobalt Strike C2 Domain,/IE9CompatViewList.xml,44.193.202.139
api.cryptpro.cloud,Possible Cobalt Strike C2 Fronting Domain,/dhl,138.124.15.54
api.cryptpro.cloud,Possible Cobalt Strike C2 Fronting Domain,/fam_newspaper,138.124.15.54
api.dnstools.im,Possible Cobalt Strike C2 Domain,/api/3,148.135.90.66
api.henanfa.com,Possible Cobalt Strike C2 Fronting Domain,/public/asset/font/script.js,47.92.108.149
api.regpad.net,Possible Cobalt Strike C2 Domain,/checkouts/internal/preloads.js,196.251.87.191
api.saicfinance.work,Possible Cobalt Strike C2 Domain,/__utm.gif,106.15.105.78
api.saicfinance.work,Possible Cobalt Strike C2 Domain,/load,1.94.96.91
api.sftech.one,Possible Cobalt Strike C2 Domain,/antDesign3.js,111.230.5.199
api.teemaaby.dpdns.org,Possible Cobalt Strike C2 Domain,/cryptapi/v2/status,38.47.120.26
api.todesks.help,Possible Cobalt Strike C2 Domain,/ga.js,101.42.239.131
api.updatesreview.com,Possible Cobalt Strike C2 Domain,/ml.html,147.45.45.164
api.uploads.winhomesky.com,Possible Cobalt Strike C2 Domain,/GovSistema/76e6f4821267ec98f94336ad5c500b21/download,8.219.211.139
api.xiaomis.lol,Possible Cobalt Strike C2 Domain,/wc/58462514417,110.40.185.107
api.xn--coudflare-0sb.com,Possible Cobalt Strike C2 Domain,/ptj,176.65.148.60
apiapi.it121fdg.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,43.163.116.82
apimicrososerver.fh328fehu.xyz,Possible Cobalt Strike C2 Domain,/dpixel,38.181.219.170
apiprod.regpad.net,Possible Cobalt Strike C2 Domain,/checkouts/internal/preloads.js,196.251.87.191
app.cloudservtech.com,Possible Cobalt Strike C2 Domain,/v1/projects/oJpdZnpJQSRjan5vu3a33SR9Rhtm9Pzn/settings,196.251.69.253
app.dlmix.ourdvs.com,Possible Cobalt Strike C2 Fronted Domain,/dist/css/bootstrap.min.css,39.99.158.125
apple.cobaltstrike.xyz,Possible Cobalt Strike C2 Domain,/updates.rss,141.11.138.193
apps.soft-storelive.com,Possible Cobalt Strike C2 Domain,/static/bootstrap/js/bootstrap.min.js,8.209.116.25
asdxxcg.top,Possible Cobalt Strike C2 Domain,/match,113.45.238.149
asslup.sbs,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,196.251.71.213
asusupdateserver.asuscomm.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,38.54.112.234
at.cn-windows.xyz,Possible Cobalt Strike C2 Fronted Domain,/api/v1/get,47.239.188.48
at1.227api.com,Possible Cobalt Strike C2 Domain,/pixel,154.83.12.115
at2.227api.com,Possible Cobalt Strike C2 Domain,/dot.gif,154.83.12.115
at3.227api.com,Possible Cobalt Strike C2 Domain,/ga.js,154.83.12.115
auth.inmediavault.com,Possible Cobalt Strike C2 Domain,/assets/js/jquery-3.7.1.min.js,191.101.2.93
avapmpvegyw0c.cfc-execute.su.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x,47.113.193.170
avenyamu.myaddr.io,Possible Cobalt Strike C2 Domain,/g.pixel,209.97.166.232
avia.qq11.me,Possible Cobalt Strike C2 Domain,/__utm.gif,165.22.67.33
avsdfe.win.com.cn,Possible Cobalt Strike C2 Fronting Domain,/dist/css/bootstrap.min.css,101.201.108.173
awsapi.xyz,Possible Cobalt Strike C2 Domain,/load,3.8.48.87
awtitipies.fasters.fun,Possible Cobalt Strike C2 Domain,/ca,5.181.187.243
b.udate.sbs,Possible Cobalt Strike C2 Domain,/btn_bg.js,196.251.83.52
b.udate.sbs,Possible Cobalt Strike C2 Domain,/links.css,196.251.83.52
b.udate.sbs,Possible Cobalt Strike C2 Fronting Domain,/btn_bg.js,196.251.83.52
b.udate.sbs,Possible Cobalt Strike C2 Fronting Domain,/links.css,196.251.83.52
baidu-cdn29.shop,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,106.52.49.247
baidu.611110.xyz,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,158.180.74.142
bcdc37vn5vr5t.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x,39.99.149.49
bee57qaty5a6q.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x,47.110.226.27
bfm2024.xyz,Possible Cobalt Strike C2 Domain,/ca,39.99.141.149
bfm2024.xyz,Possible Cobalt Strike C2 Domain,/visit.js,39.99.141.149
blog.ictstudents.help,Possible Cobalt Strike C2 Domain,/ictstudents-get,48.220.32.191
blog.sadsec.com,Possible Cobalt Strike C2 Domain,/graphsync/v1.0/delta,136.248.89.227
bnk.qq11.me,Possible Cobalt Strike C2 Domain,/__utm.gif,157.230.107.81
bossone.top,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,42.193.230.26
bpm.w0rkz.com,Possible Cobalt Strike C2 Domain,/api/v1/get,43.156.59.110
bxmv1taxbxr8p.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x,101.34.66.77
c.testcs888.com,Possible Cobalt Strike C2 Domain,/activity,178.16.55.53
c.testcs888.com,Possible Cobalt Strike C2 Domain,/activity,45.141.233.66
c1.cannimade.xyz,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,47.243.99.248
c1a.91pronhub.pw,Possible Cobalt Strike C2 Domain,/fwlink,43.155.143.29
c2.250621.xyz,Possible Cobalt Strike C2 Fronted Domain,/milu_image/,8.138.23.192
c2.chuliusec1.xyz,Possible Cobalt Strike C2 Domain,/ptj,39.105.160.175
c2.moustartline.com,Possible Cobalt Strike C2 Domain,/updates.rss,43.159.52.193
c2.wifi.hypdncy.com,Possible Cobalt Strike C2 Domain,/pixel,39.100.74.54
c38ftw1bdzm4g.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x,113.45.7.54
ca.qianxin.com,Possible Cobalt Strike C2 Fronting Domain,/__utm.gif,101.42.239.131
ca.qianxin.com.dsa.dnsv1.com,Possible Cobalt Strike C2 Fronted Domain,/__utm.gif,101.42.239.131
callbak.link.com,Possible Cobalt Strike C2 Domain,/j.ad,47.105.120.230
caq71hz7x2ccj.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x,180.76.55.45
casaos.oss-cn-shanghai.aliyuncs.com,Possible Cobalt Strike C2 Fronting Domain,/gateway/api/user,47.98.134.252
catmyinfo.top,Possible Cobalt Strike C2 Domain,/api/catinfo,165.154.244.73
cba.abc92.ru,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,31.207.76.246
cc.xinxiangnancs.com,Possible Cobalt Strike C2 Domain,/fwlink,143.92.39.50
cdachyd-mil.serveftp.com,Possible Cobalt Strike C2 Domain,/IE9CompatViewList.xml,115.187.17.5
cdn-service.assetsforservers404.com,Possible Cobalt Strike C2 Fronted Domain,/ak,185.118.79.75
cdn.aliyun-static.net,Possible Cobalt Strike C2 Fronting Domain,/track/ca.gif,14.36.37.62
cdn.aliyun-static.net,Possible Cobalt Strike C2 Fronting Domain,/track/ca.gif,222.112.82.87
cdn.bitttrrix.ru,Possible Cobalt Strike C2 Domain,/_/scs/mail-static/_/js/,143.110.175.226
cdn.chatgpt-cdn.com,Possible Cobalt Strike C2 Domain,/api/v1/get,103.214.172.10
cdn.easyjlpt.com,Possible Cobalt Strike C2 Domain,/images/c/5/0/9/favicon.png,188.166.149.250
cdn.efstech.de,Possible Cobalt Strike C2 Domain,/adstats/v2/q,212.48.107.109
cdn.ipv6ipts.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,50.16.2.216
cdn.looklook.sbs,Possible Cobalt Strike C2 Domain,/img/logo.jpg,47.96.13.97
cdn.mailinfo.life,Possible Cobalt Strike C2 Domain,/load,149.104.26.156
cdn.moneycomesagain.click,Possible Cobalt Strike C2 Domain,/jquery/3.6.1/jquery.min.js,155.94.155.76
cdn.panggexxx9823.top,Possible Cobalt Strike C2 Domain,/fwlink,185.208.158.168
cdn.pollogreatagain.click,Possible Cobalt Strike C2 Domain,/jquery/3.6.1/jquery.min.js,89.23.97.97
cdn.soft.qianxin.com,Possible Cobalt Strike C2 Fronted Domain,/index/bj/index_100_100.html,43.140.215.17
cdn.soft.qianxin.com,Possible Cobalt Strike C2 Fronted Domain,/public/asset/font/script.js,120.79.64.164
cdnli.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,45.32.250.246
cdnmacos.ehx15bho8p.space,Possible Cobalt Strike C2 Fronted Domain,/arrange/v3.45/WM0POKV4O,43.246.208.241
cf.1v5sd1c2ds.com,Possible Cobalt Strike C2 Domain,/fwlink,178.16.55.53
cf.1v5sd1c2ds.com,Possible Cobalt Strike C2 Domain,/fwlink,45.141.233.66
cf.testcs888.com,Possible Cobalt Strike C2 Domain,/cm,178.16.55.53
cf.testcs888.com,Possible Cobalt Strike C2 Domain,/cm,45.141.233.66
cf.xinxiangnancs.com,Possible Cobalt Strike C2 Domain,/__utm.gif,143.92.39.50
cf2.xinxiangnancs.com,Possible Cobalt Strike C2 Domain,/cm,143.92.39.50
chat.kongfupro.shop,Possible Cobalt Strike C2 Fronting Domain,/api/weibo/chat,159.138.34.52
check.judicical.ml,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,45.32.125.231
check1.judicical.ml,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,45.32.125.231
chinamobile.gnsvp.cn,Possible Cobalt Strike C2 Fronting Domain,/v4/static/v1.7.9/webpack.js,47.92.204.3
cioud.nsebseshop.cloud,Possible Cobalt Strike C2 Domain,/v/741823546921,47.236.130.154
city.qq11.me,Possible Cobalt Strike C2 Domain,/__utm.gif,164.92.165.122
cjfrde8g2386q.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/s/58462514417,154.219.119.203
cladonia.team,Possible Cobalt Strike C2 Fronted Domain,/jquerys-6.3.5.max.js,101.35.109.246
client.defenderblt.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,185.183.98.227
client.hosthlior.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,194.36.188.38
cloud-sync-bcjxmnarpb.cn-shanghai.fcapp.run,Possible Cobalt Strike C2 Domain,/img/logo.jpg,39.102.213.118
cloud.amazoncdn.shop,Possible Cobalt Strike C2 Domain,/jmobile.3.2.js,43.135.94.196
cloud.defenderblt.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,185.141.24.28
cloud.fitcloud.ip-ddns.com,Possible Cobalt Strike C2 Domain,/c/msdownload/update/others/2021/10/RfC58qoHCG-G8ftQQp7MeKyec,206.217.136.195
cloudflare.028bxgg.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,178.16.54.112
cloudflare.028bxgg.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,178.16.54.117
cloudflare.028bxgg.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,178.16.54.118
cloudflare.028bxgg.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,178.16.54.119
cloudflare.12aim.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,178.16.54.112
cloudflare.12aim.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,178.16.54.117
cloudflare.12aim.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,178.16.54.118
cloudflare.12aim.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,178.16.54.119
cloudflare.bchedu.net,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,178.16.54.112
cloudflare.bchedu.net,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,178.16.54.117
cloudflare.bchedu.net,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,178.16.54.118
cloudflare.bchedu.net,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,178.16.54.119
cloudflare.wzznswlxs.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,178.16.54.112
cloudflare.wzznswlxs.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,178.16.54.117
cloudflare.wzznswlxs.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,178.16.54.118
cloudflare.wzznswlxs.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,178.16.54.119
cloudflare.xibutc.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,178.16.54.112
cloudflare.xibutc.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,178.16.54.117
cloudflare.xibutc.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,178.16.54.118
cloudflare.xibutc.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,178.16.54.119
cmccopen.cn,Possible Cobalt Strike C2 Fronting Domain,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books,101.133.225.51
cnd.baiidu.vip,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,118.195.162.163
cnm.mom,Possible Cobalt Strike C2 Domain,/s/58462514417,137.131.24.201
cnm.mom,Possible Cobalt Strike C2 Domain,/wc/58462514417,137.131.24.201
cntax.it.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,121.37.25.79
content.microsoft.com.w.kunlunca.com,Possible Cobalt Strike C2 Fronted Domain,/hahaha/yomobing,121.36.27.251
control.connect.vultrcloud.net,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,141.164.49.253
coolodyinvest.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,207.231.109.20
cryptpro.cloud,Possible Cobalt Strike C2 Fronted Domain,/dhl,138.124.15.54
cryptpro.pro,Possible Cobalt Strike C2 Fronted Domain,/fam_newspaper,138.124.15.54
cs.5seo.co,Possible Cobalt Strike C2 Domain,/jquery-3.6.1.min.js,47.253.165.251
cs.ivyx.team,Possible Cobalt Strike C2 Domain,/__utm.gif,161.97.138.238
cs.lyphahaha.top,Possible Cobalt Strike C2 Domain,/g.pixel,173.44.62.231
cs.xsjl7932.top,Possible Cobalt Strike C2 Domain,/public/css/style.css,111.229.0.18
csdnsnew1.awscloudfont.com,Possible Cobalt Strike C2 Domain,/push,45.154.1.195
csdnsnew1.awscloudfont.com,Possible Cobalt Strike C2 Domain,/push,94.183.183.144
csdnsnew1.awscloudfont.com,Possible Cobalt Strike C2 Domain,/updates.rss,103.136.68.156
csdnsnew2.awscloudfont.com,Possible Cobalt Strike C2 Domain,/load,103.136.68.156
csdnsnew2.awscloudfont.com,Possible Cobalt Strike C2 Domain,/pixel.gif,45.154.1.195
csdnsnew2.awscloudfont.com,Possible Cobalt Strike C2 Domain,/pixel.gif,94.183.183.144
cstest.mucfc.store,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,159.75.211.248
cstest250617.ddns.net,Possible Cobalt Strike C2 Domain,/updates.rss,35.230.30.248
cv9bpfn9kk9vq.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/getit,39.102.213.118
d.tstcs888.com,Possible Cobalt Strike C2 Domain,/ga.js,178.16.55.53
d.tstcs888.com,Possible Cobalt Strike C2 Domain,/ga.js,45.141.233.66
d18c3nlvb0n2a6.cloudfront.net,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,207.180.235.180
d1ecnze4r6f2q.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/cm,154.92.15.53
d5horj74ezzv8.cloudfront.net,Possible Cobalt Strike C2 Fronting Domain,/weui.js,103.73.66.43
dadanyohoocloud.com,Possible Cobalt Strike C2 Domain,/www/handle/doc,18.162.56.61
dadanyohoocloud.com,Possible Cobalt Strike C2 Domain,/www/handle/doc,43.133.177.17
dakk5rnsax46s.cfc-execute.su.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x,8.138.167.123
dark.anonym.team,Possible Cobalt Strike C2 Domain,/IE9CompatViewList.xml,217.182.253.119
data.australiasoutheast.cloudapp.azure.com,Possible Cobalt Strike C2 Domain,/__utm.gif,20.213.217.192
datacalls.azure-api.net,Possible Cobalt Strike C2 Domain,/broadcast,135.181.80.176
db.yinyang.eu.org,Possible Cobalt Strike C2 Domain,/dot.gif,129.211.174.173
dd.tstcs888.com,Possible Cobalt Strike C2 Domain,/match,178.16.55.53
dd.tstcs888.com,Possible Cobalt Strike C2 Domain,/match,45.141.233.66
deepseek.syoik.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,123.60.153.36
demo.ez-wms.com,Possible Cobalt Strike C2 Fronting Domain,/api/getit,120.24.64.74
dev.johnnetcli999.win,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,185.208.158.87
dianqi1.dianqi2.jiayongdianqi.xyz,Possible Cobalt Strike C2 Domain,/home/,45.135.118.251
dianqi1.jiayongdianqi.xyz,Possible Cobalt Strike C2 Domain,/home/,45.135.118.251
dianqi2.dianqi1.jiayongdianqi.xyz,Possible Cobalt Strike C2 Domain,/home/,45.135.118.251
dianqi2.jiayongdianqi.xyz,Possible Cobalt Strike C2 Domain,/home/,45.135.118.251
dns.checkavail.space,Possible Cobalt Strike C2 Domain,/maps/overlaybfpr,191.101.46.247
dns.qqq911.dns-cloud.net,Possible Cobalt Strike C2 Domain,/api/v2/from,85.192.49.100
dns.qqq911.dns-cloud.net,Possible Cobalt Strike C2 Domain,/api/v3/r,87.120.93.133
